"TIME", "DISTANCE", "CLIENT_1_EID", "CLIENT_1_LAT", "CLIENT_1_LON", "CLIENT_2_EID", "CLIENT_2_LAT", "CLIENT_2_LON"
0.06397317872, 2.309061248, 4478, -3.7822087, -38.49841, 4435, -3.7917287, -38.486324
0.1267435042, 4.62746263, 4478, -3.7822087, -38.49841, 4434, -3.788275676, -38.46553773
0.1098168103, 4.42527791, 4478, -3.7822087, -38.49841, 4433, -3.798074763, -38.47895185
0.3291534969, 14.91022403, 4478, -3.7822087, -38.49841, 4432, -3.805430517, -38.45109231
0.09575712375, 3.542939323, 4478, -3.7822087, -38.49841, 4431, -3.7908456, -38.476166
0.02904916034, 1.15438065, 4478, -3.7822087, -38.49841, 4430, -3.7847707, -38.504284
0.06161662538, 2.414949077, 4478, -3.7822087, -38.49841, 4429, -3.7993126, -38.499374
0.1207331005, 4.417098497, 4478, -3.7822087, -38.49841, 4427, -3.788413351, -38.46734305
0.1084890865, 4.39736022, 4478, -3.7822087, -38.49841, 4426, -3.7986517, -38.47932
0.1343242739, 6.539998955, 4478, -3.7822087, -38.49841, 4420, -3.8268032, -38.50519
0.1458863409, 6.408777303, 4478, -3.7822087, -38.49841, 4534, -3.81951, -38.491722
0.02168921982, 0.8291226858, 4478, -3.7822087, -38.49841, 4533, -3.788169452, -38.49998212
0.1940309632, 8.733956059, 4478, -3.7822087, -38.49841, 4532, -3.8445275, -38.49463
0.01100685032, 0.4552397616, 4478, -3.7822087, -38.49841, 4531, -3.7849307, -38.49906198
0.09497229066, 4.361117079, 4478, -3.7822087, -38.49841, 4530, -3.8107007, -38.510647
0.4763533162, 21.92937017, 4478, -3.7822087, -38.49841, 4529, -3.870258847, -38.37337639
0.04938634403, 1.958805178, 4478, -3.7822087, -38.49841, 4528, -3.79482545, -38.50083475
0.2071582645, 8.277579998, 4478, -3.7822087, -38.49841, 4527, -3.814381393, -38.45764059
0.05579656679, 1.859442699, 4478, -3.7822087, -38.49841, 4526, -3.791210246, -38.49160108
0.1173996051, 4.618180768, 4478, -3.7822087, -38.49841, 4525, -3.800287044, -38.47544249
0.09706219473, 3.46717682, 4478, -3.7822087, -38.49841, 4524, -3.801400096, -38.48847793
0.097675545, 3.488644074, 4478, -3.7822087, -38.49841, 4522, -3.801492705, -38.48840792
0.06974348613, 2.511022004, 4478, -3.7822087, -38.49841, 4520, -3.793535, -38.48653
0.09084768747, 3.249669055, 4478, -3.7822087, -38.49841, 4518, -3.8013663, -38.48826
0.09722524114, 3.472883436, 4478, -3.7822087, -38.49841, 4516, -3.801631873, -38.48839719
0.04784499664, 1.89302195, 4478, -3.7822087, -38.49841, 4515, -3.794863, -38.5011742
0.08637737261, 3.390631698, 4478, -3.7822087, -38.49841, 4514, -3.7933288, -38.480827
0.08276791369, 3.14662265, 4478, -3.7822087, -38.49841, 4513, -3.791352, -38.481213
0.07287799024, 2.620729661, 4478, -3.7822087, -38.49841, 4512, -3.778196315, -38.48287489
0.07237858114, 2.603250355, 4478, -3.7822087, -38.49841, 4511, -3.788383, -38.482067
0.06286727498, 2.270354629, 4478, -3.7822087, -38.49841, 4510, -3.795228, -38.491894
0.0627011394, 2.34146654, 4478, -3.7822087, -38.49841, 4509, -3.795897, -38.49246
0.0795724815, 2.976476832, 4478, -3.7822087, -38.49841, 4508, -3.789609955, -38.48016915
0.192578986, 9.888179382, 4478, -3.7822087, -38.49841, 4507, -3.8463397, -38.479694
0.2484798907, 13.14062481, 4478, -3.7822087, -38.49841, 4506, -3.882640313, -38.50145465
0.06889679822, 2.48138795, 4478, -3.7822087, -38.49841, 4505, -3.789544, -38.483914
0.1075086543, 4.250754721, 4478, -3.7822087, -38.49841, 4504, -3.795627732, -38.47493417
0.08534971711, 3.132504117, 4478, -3.7822087, -38.49841, 4503, -3.770793, -38.482419
0.1624548174, 7.203240268, 4478, -3.7822087, -38.49841, 4502, -3.828437413, -38.49008553
0.1895859647, 9.708598105, 4478, -3.7822087, -38.49841, 4501, -3.845724, -38.479589
0.1076435471, 3.837524138, 4478, -3.7822087, -38.49841, 4500, -3.801312179, -38.486623
0.07257910801, 2.610268772, 4478, -3.7822087, -38.49841, 4498, -3.800509695, -38.49366241
0.08591466588, 3.315897405, 4478, -3.7822087, -38.49841, 4497, -3.7922177, -38.480965
0.07624404715, 3.228876771, 4478, -3.7822087, -38.49841, 4495, -3.782171546, -38.51654169
0.2315303386, 12.51811331, 4478, -3.7822087, -38.49841, 4494, -3.870498208, -38.4978409
0.2231211341, 11.95519162, 4478, -3.7822087, -38.49841, 4493, -3.870605252, -38.49789455
0.1200402402, 4.39284839, 4478, -3.7822087, -38.49841, 4492, -3.7884033, -38.467464
