"TIME", "DISTANCE", "CLIENT_1_EID", "CLIENT_1_LAT", "CLIENT_1_LON", "CLIENT_2_EID", "CLIENT_2_LAT", "CLIENT_2_LON"
0.1014823308, 4.526961636, 4347, -3.721759675, -38.51921, 4389, -3.7365353, -38.495155
0.02396092119, 0.9086322337, 4347, -3.721759675, -38.51921, 4388, -3.724547031, -38.5200774
0.02332046553, 0.8862162894, 4347, -3.721759675, -38.51921, 4387, -3.724478, -38.520036
0.00608554687, 0.3320974521, 4347, -3.721759675, -38.51921, 4386, -3.720996706, -38.51920607
0.06697137221, 2.413998034, 4347, -3.721759675, -38.51921, 4385, -3.732149, -38.50819
0.2543183485, 12.97612584, 4346, -3.72188167, -38.51977408, 1, -3.820394, -38.534866
0.1022694023, 4.265733536, 4346, -3.72188167, -38.51977408, 4349, -3.7394426, -38.49831
0.007985666751, 0.3628583336, 4346, -3.72188167, -38.51977408, 4347, -3.721759675, -38.51921
0.07578256926, 3.445471115, 4346, -3.72188167, -38.51977408, 4345, -3.726700088, -38.49704361
0.1029441794, 4.446921854, 4346, -3.72188167, -38.51977408, 4344, -3.723440162, -38.48743805
0.1202327363, 4.971774318, 4346, -3.72188167, -38.51977408, 4343, -3.735756448, -38.48720354
0.09352833826, 4.944538839, 4346, -3.72188167, -38.51977408, 4342, -3.755947876, -38.52748579
0.1190358932, 5.080049623, 4346, -3.72188167, -38.51977408, 4341, -3.7437878, -38.495094
0.1200549178, 4.963772485, 4346, -3.72188167, -38.51977408, 4340, -3.73577786, -38.48725719
0.1087154878, 4.647745985, 4346, -3.72188167, -38.51977408, 4336, -3.749418847, -38.51548417
0.1533862559, 6.359096778, 4346, -3.72188167, -38.51977408, 4335, -3.736842, -38.47327
0.06563527922, 2.825177014, 4346, -3.72188167, -38.51977408, 4334, -3.725058751, -38.49958842
0.03184950745, 1.431270553, 4346, -3.72188167, -38.51977408, 4333, -3.721056977, -38.51096122
0.01592933402, 0.627526694, 4346, -3.72188167, -38.51977408, 4332, -3.7241933, -38.51795
0.03917063605, 1.398889762, 4346, -3.72188167, -38.51977408, 4331, -3.72409496, -38.51269949
0.1129030237, 5.258865321, 4346, -3.72188167, -38.51977408, 4330, -3.7465324, -38.503956
0.1092582617, 4.614308058, 4346, -3.72188167, -38.51977408, 4329, -3.7371972, -38.491894
0.05119432827, 1.775236225, 4346, -3.72188167, -38.51977408, 4328, -3.727326, -38.512604
0.1472307145, 6.1815919, 4346, -3.72188167, -38.51977408, 4327, -3.735572752, -38.47276172
0.05971524194, 2.43211564, 4346, -3.72188167, -38.51977408, 4326, -3.732328329, -38.51048758
0.03030901036, 1.348819822, 4346, -3.72188167, -38.51977408, 4325, -3.7217414, -38.51247
0.07110811621, 2.771849267, 4346, -3.72188167, -38.51977408, 4318, -3.736652561, -38.51446058
0.07591564342, 3.626368375, 4346, -3.72188167, -38.51977408, 4317, -3.7459671, -38.528343
0.09498643829, 4.062638703, 4346, -3.72188167, -38.51977408, 4316, -3.729484588, -38.48877917
0.07587116037, 3.899894817, 4346, -3.72188167, -38.51977408, 4315, -3.7493057, -38.52489
0.05318019496, 1.931306825, 4346, -3.72188167, -38.51977408, 4314, -3.729859329, -38.51225186
0.1745811349, 7.160250889, 4346, -3.72188167, -38.51977408, 4313, -3.740640547, -38.47068693
0.1082892405, 5.097382908, 4346, -3.72188167, -38.51977408, 4312, -3.74539852, -38.50354114
0.09673781053, 4.123936731, 4346, -3.72188167, -38.51977408, 4308, -3.730926164, -38.49016777
0.05385404971, 2.328382873, 4346, -3.72188167, -38.51977408, 4306, -3.7259054, -38.507465
0.1081746824, 4.6288178, 4346, -3.72188167, -38.51977408, 4304, -3.749521235, -38.51575219
0.1477165083, 6.203452622, 4346, -3.72188167, -38.51977408, 4296, -3.735630134, -38.47246926
0.008456958844, 0.3793535577, 4346, -3.72188167, -38.51977408, 4295, -3.7219121, -38.51897
0.09110964803, 4.078446606, 4346, -3.72188167, -38.51977408, 4294, -3.7274108, -38.48917
0.09318608609, 3.938303607, 4346, -3.72188167, -38.51977408, 4293, -3.7358768, -38.49911
0.09493382521, 4.673275591, 4346, -3.72188167, -38.51977408, 4292, -3.753622775, -38.52822942
0.01000504677, 0.4335366348, 4346, -3.72188167, -38.51977408, 4291, -3.722009049, -38.51891661
0.0892939061, 4.260621628, 4346, -3.72188167, -38.51977408, 4289, -3.7484326, -38.530293
0.09407653826, 3.976778877, 4346, -3.72188167, -38.51977408, 4287, -3.734600105, -38.50013744
0.1381600309, 5.898041124, 4346, -3.72188167, -38.51977408, 4285, -3.738285228, -38.48229553
0.1098180033, 4.633899015, 4346, -3.72188167, -38.51977408, 4283, -3.7374442, -38.492294
0.02875054855, 1.128940316, 4346, -3.72188167, -38.51977408, 4400, -3.719779246, -38.5166849
0.1101921568, 4.543029949, 4346, -3.72188167, -38.51977408, 4395, -3.739225, -38.497368
0.04232342682, 1.649483959, 4346, -3.72188167, -38.51977408, 4393, -3.7302723, -38.516663
0.1576420396, 6.685506989, 4346, -3.72188167, -38.51977408, 4391, -3.740368, -38.475301
0.1106128203, 4.609562072, 4346, -3.72188167, -38.51977408, 4390, -3.733193, -38.489241
0.1042604242, 4.336294853, 4346, -3.72188167, -38.51977408, 4389, -3.7365353, -38.495155
0.02486782222, 0.9403737681, 4346, -3.72188167, -38.51977408, 4388, -3.724547031, -38.5200774
0.02422736656, 0.9179578237, 4346, -3.72188167, -38.51977408, 4387, -3.724478, -38.520036
0.00972078232, 0.4726906987, 4346, -3.72188167, -38.51977408, 4386, -3.720996706, -38.51920607
0.06787827324, 2.445739568, 4346, -3.72188167, -38.51977408, 4385, -3.732149, -38.50819
0.2681859858, 12.15538931, 4345, -3.726700088, -38.49704361, 1, -3.820394, -38.534866
0.0424263609, 1.914886938, 4345, -3.726700088, -38.49704361, 4349, -3.7394426, -38.49831
0.06473283887, 2.892553673, 4345, -3.726700088, -38.49704361, 4347, -3.721759675, -38.51921
0.06542154156, 2.916658268, 4345, -3.726700088, -38.49704361, 4346, -3.72188167, -38.51977408
0.03843037684, 1.595565239, 4345, -3.726700088, -38.49704361, 4344, -3.723440162, -38.48743805
0.05571893376, 2.120417703, 4345, -3.726700088, -38.49704361, 4343, -3.735756448, -38.48720354
0.1298000326, 5.966282453, 4345, -3.726700088, -38.49704361, 4342, -3.755947876, -38.52748579
0.05919285182, 2.729203025, 4345, -3.726700088, -38.49704361, 4341, -3.7437878, -38.495094
0.05554111524, 2.112415871, 4345, -3.726700088, -38.49704361, 4340, -3.73577786, -38.48725719
0.09980341797, 4.380259519, 4345, -3.726700088, -38.49704361, 4336, -3.749418847, -38.51548417
0.08887245335, 3.507740163, 4345, -3.726700088, -38.49704361, 4335, -3.736842, -38.47327
0.01470620753, 0.6815104447, 4345, -3.726700088, -38.49704361, 4334, -3.725058751, -38.49958842
0.04036948591, 1.869414091, 4345, -3.726700088, -38.49704361, 4333, -3.721056977, -38.51096122
0.06791845731, 3.004050319, 4345, -3.726700088, -38.49704361, 4332, -3.7241933, -38.51795
0.0572269884, 2.332473341, 4345, -3.726700088, -38.49704361, 4331, -3.72409496, -38.51269949
0.06763352347, 3.014248734, 4345, -3.726700088, -38.49704361, 4330, -3.7465324, -38.503956
0.0464564261, 2.096401461, 4345, -3.726700088, -38.49704361, 4329, -3.7371972, -38.491894
0.06070251804, 2.294923196, 4345, -3.726700088, -38.49704361, 4328, -3.727326, -38.512604
0.08271691195, 3.330235285, 4345, -3.726700088, -38.49704361, 4327, -3.735572752, -38.47276172
0.05851810885, 2.676269176, 4345, -3.726700088, -38.49704361, 4326, -3.732328329, -38.51048758
0.04453565579, 2.04376337, 4345, -3.726700088, -38.49704361, 4325, -3.7217414, -38.51247
0.07097672993, 3.283952842, 4345, -3.726700088, -38.49704361, 4318, -3.736652561, -38.51446058
0.1220904494, 5.864302025, 4345, -3.726700088, -38.49704361, 4317, -3.7459671, -38.528343
0.03047263571, 1.211282088, 4345, -3.726700088, -38.49704361, 4316, -3.729484588, -38.48877917
0.1220459664, 6.137828467, 4345, -3.726700088, -38.49704361, 4315, -3.7493057, -38.52489
0.05866357004, 2.36682036, 4345, -3.726700088, -38.49704361, 4314, -3.729859329, -38.51225186
0.1100673323, 4.308894274, 4345, -3.726700088, -38.49704361, 4313, -3.740640547, -38.47068693
0.07397390005, 2.822986352, 4345, -3.726700088, -38.49704361, 4312, -3.74539852, -38.50354114
0.03222400795, 1.272580116, 4345, -3.726700088, -38.49704361, 4308, -3.730926164, -38.49016777
0.03507383687, 1.490646359, 4345, -3.726700088, -38.49704361, 4306, -3.7259054, -38.507465
0.1006548549, 4.410059815, 4345, -3.726700088, -38.49704361, 4304, -3.749521235, -38.51575219
0.08320270576, 3.352096007, 4345, -3.726700088, -38.49704361, 4296, -3.735630134, -38.47246926
0.06369656882, 2.856284217, 4345, -3.726700088, -38.49704361, 4295, -3.7219121, -38.51897
0.02659584545, 1.227089991, 4345, -3.726700088, -38.49704361, 4294, -3.7274108, -38.48917
0.03272260025, 1.559537008, 4345, -3.726700088, -38.49704361, 4293, -3.7358768, -38.49911
0.1352987735, 6.06935921, 4345, -3.726700088, -38.49704361, 4292, -3.753622775, -38.52822942
0.06491577554, 2.898956449, 4345, -3.726700088, -38.49704361, 4291, -3.722009049, -38.51891661
0.1354687121, 6.498555277, 4345, -3.726700088, -38.49704361, 4289, -3.7484326, -38.530293
0.02956273568, 1.125422263, 4345, -3.726700088, -38.49704361, 4287, -3.734600105, -38.50013744
0.07831698955, 3.547194526, 4345, -3.726700088, -38.49704361, 4285, -3.738285228, -38.48229553
0.04701616767, 2.115992418, 4345, -3.726700088, -38.49704361, 4283, -3.7374442, -38.492294
0.07863608436, 3.428533939, 4345, -3.726700088, -38.49704361, 4400, -3.719779246, -38.5166849
0.0503491154, 2.192183351, 4345, -3.726700088, -38.49704361, 4395, -3.739225, -38.497368
0.06881546975, 3.139247565, 4345, -3.726700088, -38.49704361, 4393, -3.7302723, -38.516663
0.09779899823, 4.334660391, 4345, -3.726700088, -38.49704361, 4391, -3.740368, -38.475301
0.0460990177, 1.758205458, 4345, -3.726700088, -38.49704361, 4390, -3.733193, -38.489241
0.04060376369, 1.816198268, 4345, -3.726700088, -38.49704361, 4389, -3.7365353, -38.495155
0.07586462791, 2.968857387, 4345, -3.726700088, -38.49704361, 4388, -3.724547031, -38.5200774
0.07522417224, 2.946441443, 4345, -3.726700088, -38.49704361, 4387, -3.724478, -38.520036
0.06721333436, 3.028474332, 4345, -3.726700088, -38.49704361, 4386, -3.720996706, -38.51920607
0.04367072619, 2.024353063, 4345, -3.726700088, -38.49704361, 4385, -3.732149, -38.50819
0.2944810879, 13.18756471, 4344, -3.723440162, -38.48743805, 1, -3.820394, -38.534866
0.06872146302, 2.947062337, 4344, -3.723440162, -38.48743805, 4349, -3.7394426, -38.49831
0.1003352748, 4.366939092, 4344, -3.723440162, -38.48743805, 4347, -3.721759675, -38.51921
0.1010239774, 4.391043687, 4344, -3.723440162, -38.48743805, 4346, -3.72188167, -38.51977408
0.03591409096, 1.578409896, 4344, -3.723440162, -38.48743805, 4345, -3.726700088, -38.49704361
0.05165336803, 1.903383058, 4344, -3.723440162, -38.48743805, 4343, -3.735756448, -38.48720354
0.1596771344, 7.156667827, 4344, -3.723440162, -38.48743805, 4342, -3.755947876, -38.52748579
0.06647995326, 2.932378388, 4344, -3.723440162, -38.48743805, 4341, -3.7437878, -38.495094
0.0514755495, 1.895381225, 4344, -3.723440162, -38.48743805, 4340, -3.73577786, -38.48725719
0.1354058538, 5.854644938, 4344, -3.723440162, -38.48743805, 4336, -3.749418847, -38.51548417
0.08044329946, 3.1625155, 4344, -3.723440162, -38.48743805, 4335, -3.736842, -38.47327
0.05030864341, 2.155895864, 4344, -3.723440162, -38.48743805, 4334, -3.725058751, -38.49958842
0.07597192179, 3.34379951, 4344, -3.723440162, -38.48743805, 4333, -3.721056977, -38.51096122
0.1035208932, 4.478435738, 4344, -3.723440162, -38.48743805, 4332, -3.7241933, -38.51795
0.09282942428, 3.80685876, 4344, -3.723440162, -38.48743805, 4331, -3.72409496, -38.51269949
0.0939286256, 4.046424133, 4344, -3.723440162, -38.48743805, 4330, -3.7465324, -38.503956
0.05214197184, 2.227506805, 4344, -3.723440162, -38.48743805, 4329, -3.7371972, -38.491894
0.09630495392, 3.769308615, 4344, -3.723440162, -38.48743805, 4328, -3.727326, -38.512604
0.07428775806, 2.985010621, 4344, -3.723440162, -38.48743805, 4327, -3.735572752, -38.47276172
0.09412054472, 4.150654596, 4344, -3.723440162, -38.48743805, 4326, -3.732328329, -38.51048758
0.08013809167, 3.518148789, 4344, -3.723440162, -38.48743805, 4325, -3.7217414, -38.51247
0.1065791658, 4.758338261, 4344, -3.723440162, -38.48743805, 4318, -3.736652561, -38.51446058
0.1576928853, 7.338687444, 4344, -3.723440162, -38.48743805, 4317, -3.7459671, -38.528343
0.02640706997, 0.994247443, 4344, -3.723440162, -38.48743805, 4316, -3.729484588, -38.48877917
0.1576484022, 7.612213886, 4344, -3.723440162, -38.48743805, 4315, -3.7493057, -38.52489
0.09426600592, 3.841205779, 4344, -3.723440162, -38.48743805, 4314, -3.729859329, -38.51225186
0.1016381784, 3.96366961, 4344, -3.723440162, -38.48743805, 4313, -3.740640547, -38.47068693
0.1009997319, 4.319001738, 4344, -3.723440162, -38.48743805, 4312, -3.74539852, -38.50354114
