"FROM", "TO", "PREV", "LOG", "LAT"
166664,23865,93511,-38.4978,-3.73303
166664,93511,107577,-38.4978,-3.73305
166664,166686,166685,-38.5118,-3.75254
166664,166685,43761,-38.5123,-3.7526
166664,43761,52466,-38.5124,-3.75261
166664,52466,30274,-38.5124,-3.75253
166664,166688,166687,-38.4753,-3.74751
166664,166687,50815,-38.4752,-3.74718
166664,50815,8012,-38.4753,-3.74716
166664,8012,43121,-38.4758,-3.74717
166664,43121,41212,-38.4764,-3.74719
166664,166690,166689,-38.5195,-3.74844
166664,166689,82142,-38.5195,-3.74895
166664,82142,49871,-38.5195,-3.74958
166664,49871,5940,-38.5195,-3.75
166664,5940,22421,-38.5177,-3.74988
166664,22421,157030,-38.5173,-3.74984
166664,157030,44174,-38.5166,-3.74978
166664,44174,99192,-38.5166,-3.7502
166664,99192,132676,-38.5165,-3.75047
166664,132676,58366,-38.5164,-3.75081
166664,58366,98642,-38.5163,-3.75123
166664,98642,44226,-38.5162,-3.75193
166664,44226,51298,-38.5162,-3.75217
166664,51298,22623,-38.5161,-3.75236
166664,22623,22622,-38.516,-3.75297
166664,166692,166691,-38.4905,-3.73113
166664,166691,26144,-38.4903,-3.7312
166664,26144,26145,-38.4902,-3.73123
166664,26145,11243,-38.4893,-3.73155
166664,166694,166693,-38.5149,-3.73135
166664,166693,24926,-38.5152,-3.73214
166664,24926,22795,-38.5141,-3.73245
166664,22795,22776,-38.5131,-3.7328
166664,22776,55920,-38.5129,-3.7322
166664,55920,43722,-38.5127,-3.73152
166664,43722,66683,-38.5126,-3.7312
166664,66683,66684,-38.5122,-3.73012
166664,166696,166695,-38.5167,-3.73028
166664,166695,22627,-38.5169,-3.7302
166664,22627,72757,-38.5171,-3.73072
166664,72757,68647,-38.5171,-3.73089
166664,68647,42668,-38.5173,-3.73127
166664,42668,44231,-38.5173,-3.7314
166664,44231,24832,-38.5173,-3.73149
166664,166698,166697,-38.4892,-3.73319
166664,166697,34873,-38.4892,-3.7337
166664,166700,166699,-38.5049,-3.72507
166664,166699,45190,-38.5043,-3.72511
166664,45190,77682,-38.5041,-3.72458
166664,77682,15576,-38.5041,-3.7245
166664,15576,102812,-38.504,-3.72421
166664,166702,166701,-38.5282,-3.75368
166664,166701,38783,-38.5278,-3.75324
166664,38783,32067,-38.5274,-3.75276
166664,32067,22926,-38.5266,-3.75177
166664,22926,94410,-38.5265,-3.75171
166664,166704,166703,-38.5014,-3.74283
166664,166703,25752,-38.5013,-3.74286
166664,25752,23846,-38.5006,-3.7431
166664,166706,166705,-38.5296,-3.74752
166664,166705,14244,-38.5297,-3.74799
166664,14244,3054,-38.5299,-3.74847
166664,3054,105232,-38.53,-3.74871
166664,105232,105233,-38.5294,-3.74922
166664,105233,22946,-38.5292,-3.74938
166664,22946,22947,-38.5288,-3.74971
166664,22947,165676,-38.5283,-3.7502
166664,165676,64859,-38.5279,-3.75052
166664,166708,166707,-38.4939,-3.74809
166664,166707,59742,-38.4946,-3.74788
166664,59742,59741,-38.4944,-3.74724
166664,59741,20868,-38.4943,-3.74696
166664,20868,20866,-38.4936,-3.74719
166664,20866,20867,-38.4933,-3.74728
166664,20867,30955,-38.4934,-3.74738
166664,30955,37073,-38.4932,-3.748
166664,37073,6103,-38.493,-3.74815
166664,6103,80496,-38.4929,-3.74824
166664,166710,166709,-38.4872,-3.73583
166664,166709,26174,-38.487,-3.73583
166664,26174,26175,-38.487,-3.73476
166664,26175,16295,-38.4881,-3.73482
166664,16295,16293,-38.4881,-3.73533
166664,16293,16294,-38.4881,-3.73589
166664,166712,166711,-38.5302,-3.74865
166664,166711,165299,-38.5304,-3.74847
166664,165299,34371,-38.5308,-3.74816
166664,34371,73827,-38.5314,-3.7476
166664,73827,75131,-38.5313,-3.74756
166664,75131,98166,-38.5309,-3.74799
166664,98166,35170,-38.5308,-3.74807
166664,35170,3060,-38.5304,-3.7484
166664,3060,105232,-38.53,-3.74871
166664,166714,166713,-38.4905,-3.7318
166664,166713,26144,-38.4903,-3.7312
166664,166716,166715,-38.4951,-3.7438
166664,166715,24573,-38.4953,-3.74373
166664,24573,150781,-38.4954,-3.74371
166664,150781,58056,-38.4954,-3.7437
166664,58056,77985,-38.4954,-3.74361
166664,77985,131422,-38.4952,-3.74322
166664,131422,57192,-38.4951,-3.74273
166664,57192,29661,-38.4948,-3.74172
166664,29661,29660,-38.4947,-3.74166
166664,166718,166717,-38.4874,-3.7233
166664,166717,48683,-38.4898,-3.72407
166664,48683,31405,-38.4902,-3.72453
166664,31405,25149,-38.4906,-3.72496
166664,25149,112279,-38.4905,-3.72521
166664,112279,15747,-38.4903,-3.72645
166664,15747,15743,-38.4903,-3.72653
166664,166720,166719,-38.4873,-3.73583
166664,166719,166709,-38.4872,-3.73583
166664,166722,166721,-38.4922,-3.72729
166664,166721,144394,-38.4923,-3.7272
166664,144394,264,-38.4923,-3.72688
166664,264,265,-38.4923,-3.7268
166664,265,25001,-38.4913,-3.72661
166664,25001,25143,-38.4913,-3.7266
166664,25143,43138,-38.4913,-3.72659
166664,43138,25168,-38.4913,-3.72668
166664,25168,113049,-38.4912,-3.72679
166664,113049,76763,-38.4911,-3.72748
166664,76763,19367,-38.4908,-3.72839
166664,19367,19369,-38.4907,-3.72881
166664,19369,59731,-38.4906,-3.72891
166664,59731,59728,-38.4907,-3.72916
166664,59728,58228,-38.4909,-3.72991
166664,58228,767,-38.4912,-3.73091
166664,166724,166723,-38.4971,-3.72672
166664,166723,69449,-38.4964,-3.72694
166664,166726,166725,-38.4887,-3.73953
166664,166725,49502,-38.4889,-3.74036
166664,49502,21442,-38.4884,-3.74054
166664,21442,1254,-38.4883,-3.7401
166664,1254,67723,-38.4881,-3.73957
166664,166728,166727,-38.5187,-3.73536
166664,166727,10939,-38.5185,-3.73541
166664,10939,29768,-38.5176,-3.73567
166664,29768,17498,-38.5174,-3.73573
166664,17498,22934,-38.5166,-3.73599
166664,22934,772,-38.5164,-3.73607
166664,772,25061,-38.5154,-3.7364
166664,25061,98694,-38.5145,-3.73667
166664,98694,133164,-38.5145,-3.73669
166664,133164,133163,-38.5144,-3.73671
166664,133163,39502,-38.5143,-3.73674
166664,39502,54526,-38.5133,-3.73706
166664,54526,52120,-38.5133,-3.73708
166664,52120,24969,-38.5123,-3.73755
166664,24969,75392,-38.5113,-3.73792
166664,75392,25264,-38.5112,-3.73795
166664,25264,25265,-38.5102,-3.73829
166664,25265,13284,-38.5091,-3.73866
166664,13284,43194,-38.508,-3.739
166664,43194,43195,-38.508,-3.73903
166664,43195,51116,-38.5071,-3.73957
166664,51116,26685,-38.506,-3.73993
166664,26685,26686,-38.5053,-3.74016
166664,26686,26687,-38.505,-3.74025
166664,26687,28135,-38.5041,-3.74053
166664,28135,25485,-38.5039,-3.73988
166664,25485,25489,-38.5036,-3.73895
166664,25489,19117,-38.5035,-3.73892
166664,19117,25616,-38.5025,-3.73919
166664,25616,25615,-38.5016,-3.7395
166664,25615,29658,-38.5013,-3.73958
166664,29658,88443,-38.501,-3.73969
166664,88443,88445,-38.5006,-3.73983
166664,88445,26596,-38.4996,-3.7401
166664,166730,166729,-38.5207,-3.73134
166664,166729,22868,-38.5209,-3.7313
166664,22868,23896,-38.5205,-3.73034
166664,23896,23897,-38.5202,-3.7292
166664,23897,23898,-38.5202,-3.72915
166664,23898,24823,-38.5199,-3.72826
166664,24823,24822,-38.5197,-3.72774
166664,24822,140039,-38.5193,-3.72787
166664,140039,44225,-38.5186,-3.7281
166664,44225,26683,-38.5175,-3.72843
166664,26683,43318,-38.5173,-3.7285
166664,43318,43317,-38.517,-3.7286
166664,43317,106110,-38.5165,-3.72877
166664,106110,22838,-38.5159,-3.72894
166664,22838,22834,-38.5154,-3.7291
166668,166646,166645,-38.5348,-3.82047
166668,166645,75321,-38.5338,-3.81902
166668,75321,135281,-38.5333,-3.81843
166668,135281,158815,-38.5324,-3.81722
166668,158815,39082,-38.5317,-3.81624
166668,39082,155619,-38.5309,-3.81518
166668,155619,112568,-38.5299,-3.8137
166668,112568,21296,-38.5294,-3.8131
166668,21296,21294,-38.5287,-3.81215
166668,21294,53588,-38.5281,-3.81136
166668,53588,105478,-38.5271,-3.80992
166668,105478,105476,-38.5269,-3.80967
166668,105476,42240,-38.5268,-3.80951
166668,42240,65734,-38.5265,-3.80912
166668,65734,12806,-38.5262,-3.80872
166668,12806,21759,-38.5258,-3.80821
166668,21759,21749,-38.5253,-3.80737
166668,21749,48614,-38.5254,-3.80731
166668,48614,56149,-38.5254,-3.80727
166668,56149,13709,-38.5254,-3.80722
166668,13709,56170,-38.5253,-3.80711
166668,56170,29771,-38.5252,-3.80692
166668,29771,56130,-38.5251,-3.80684
166668,56130,30811,-38.5249,-3.80677
166668,30811,30813,-38.5248,-3.80677
166668,30813,155464,-38.5232,-3.80506
166668,155464,155463,-38.5229,-3.80474
166668,155463,155895,-38.5226,-3.8044
166668,155895,131151,-38.5226,-3.80436
166668,131151,22133,-38.5222,-3.80392
166668,22133,92754,-38.522,-3.80367
166668,92754,145361,-38.522,-3.80363
166668,145361,98448,-38.522,-3.80359
166668,98448,75992,-38.5209,-3.80227
166668,75992,75991,-38.5208,-3.80212
166668,75991,92909,-38.5207,-3.80204
166668,92909,92910,-38.5206,-3.80183
166668,92910,230,-38.5201,-3.80119
166668,230,27997,-38.5195,-3.80042
166668,27997,27993,-38.5192,-3.79941
166668,27993,28973,-38.519,-3.79871
166668,28973,28972,-38.5189,-3.79801
166668,28972,72664,-38.5187,-3.79728
166668,72664,80900,-38.5186,-3.79659
166668,80900,18782,-38.5184,-3.7959
166668,18782,18781,-38.5183,-3.79523
166668,18781,62613,-38.5183,-3.79515
166668,62613,43302,-38.5181,-3.79453
166668,43302,43301,-38.5179,-3.79372
166668,43301,72366,-38.5178,-3.79303
166668,72366,47302,-38.5177,-3.79264
166668,47302,47301,-38.5176,-3.79231
166668,47301,62106,-38.5175,-3.79164
166668,62106,135087,-38.5174,-3.79091
166668,135087,109859,-38.5173,-3.79031
166668,109859,101276,-38.5173,-3.79013
166668,101276,66533,-38.5173,-3.78971
166668,66533,132079,-38.5172,-3.78955
166668,132079,75326,-38.5172,-3.78893
166668,75326,75325,-38.5173,-3.78745
166668,75325,150525,-38.5173,-3.7873
166668,150525,120188,-38.5173,-3.78695
166668,120188,63062,-38.5172,-3.78672
166668,63062,85566,-38.5172,-3.78642
166668,85566,104845,-38.5172,-3.78611
166668,104845,26310,-38.5172,-3.78577
166668,26310,26308,-38.5171,-3.78522
166668,26308,26312,-38.5171,-3.78505
166668,26312,5910,-38.5171,-3.78498
166668,5910,85905,-38.5172,-3.78431
166668,85905,106169,-38.5171,-3.78387
166668,106169,147790,-38.517,-3.78375
166668,147790,152510,-38.5168,-3.78322
166668,152510,24037,-38.5167,-3.78315
166668,24037,114720,-38.5165,-3.78262
166668,114720,56782,-38.5162,-3.78172
166668,56782,79716,-38.516,-3.78124
166668,79716,91495,-38.5159,-3.78091
166668,91495,100218,-38.5155,-3.78001
166668,100218,77142,-38.5154,-3.77982
166668,77142,73109,-38.5148,-3.77934
166668,73109,77225,-38.5147,-3.77929
166668,77225,22722,-38.5145,-3.77921
166668,22722,129070,-38.5144,-3.77918
166668,129070,76111,-38.5136,-3.77855
166668,76111,102702,-38.5137,-3.77831
166668,102702,102704,-38.5137,-3.77807
166668,102704,132701,-38.5137,-3.77749
166668,132701,25116,-38.5135,-3.77708
166668,25116,44152,-38.5133,-3.77671
166668,44152,43826,-38.5132,-3.77626
166668,43826,43824,-38.5131,-3.77585
166668,43824,22949,-38.5131,-3.77546
166668,22949,41183,-38.513,-3.77497
166668,41183,41739,-38.513,-3.77483
166668,41739,5826,-38.513,-3.77468
166668,5826,112226,-38.5129,-3.7745
166668,112226,87495,-38.5129,-3.77407
166668,87495,56865,-38.5128,-3.77377
166668,56865,99655,-38.5128,-3.77368
166668,99655,99654,-38.5128,-3.77359
166668,99654,62197,-38.5126,-3.77281
166668,62197,47810,-38.5124,-3.77257
166668,47810,47804,-38.5119,-3.77199
166668,47804,22887,-38.5116,-3.77175
166668,22887,33918,-38.511,-3.77107
166668,33918,26598,-38.5109,-3.77073
166668,26598,26597,-38.5106,-3.77
166668,26597,89883,-38.5106,-3.76985
166668,89883,14445,-38.5104,-3.76953
166668,14445,43846,-38.5101,-3.76878
166668,43846,32184,-38.5095,-3.76765
166668,32184,24707,-38.5091,-3.7667
166668,24707,24703,-38.509,-3.76488
166668,24703,15155,-38.5089,-3.76401
166668,15155,15157,-38.5089,-3.76393
166668,15157,137306,-38.5088,-3.76352
166668,137306,118646,-38.5087,-3.76322
166668,118646,118645,-38.5085,-3.76291
166668,118645,144115,-38.5085,-3.76283
166668,144115,144113,-38.5083,-3.76233
166668,144113,113407,-38.5083,-3.76215
166668,113407,113396,-38.5078,-3.76158
166668,113396,152513,-38.5077,-3.76156
166668,152513,88869,-38.5077,-3.76154
166668,88869,47090,-38.5055,-3.76106
166668,47090,47107,-38.5046,-3.75969
166668,47107,65112,-38.5046,-3.75919
166668,65112,84583,-38.5046,-3.75883
166668,84583,87029,-38.5046,-3.75841
166668,87029,43239,-38.5046,-3.75772
166668,43239,10570,-38.5046,-3.7572
166668,10570,10571,-38.5046,-3.7566
166668,10571,26584,-38.5046,-3.75559
166668,26584,150931,-38.5046,-3.75522
166668,150931,133686,-38.5042,-3.75403
166668,133686,133679,-38.5039,-3.75321
166668,133679,24694,-38.5038,-3.75298
166668,24694,59685,-38.5035,-3.75211
166668,59685,59684,-38.5033,-3.75164
166668,59684,59683,-38.5033,-3.75154
166668,59683,24798,-38.5033,-3.75146
166668,24798,24797,-38.5032,-3.75136
166668,24797,22429,-38.503,-3.75068
166668,22429,13335,-38.5028,-3.74999
166668,13335,13336,-38.5026,-3.74933
166668,13336,6834,-38.5022,-3.74827
166668,6834,24759,-38.502,-3.74752
166668,24759,127310,-38.5019,-3.74721
166668,127310,98766,-38.5017,-3.7466
166668,98766,23758,-38.5014,-3.74572
166668,23758,28117,-38.5013,-3.74541
166668,28117,23841,-38.5012,-3.74505
166668,23841,23842,-38.5009,-3.74405
166668,23842,23846,-38.5006,-3.7431
166668,23846,1315,-38.5003,-3.74211
166668,1315,1316,-38.5012,-3.74177
166668,1316,85192,-38.5013,-3.74206
166668,85192,44871,-38.5016,-3.74278
166668,44871,25752,-38.5013,-3.74286
166668,25752,166667,-38.5013,-3.74287
166668,166667,166668,-38.5013,-3.74281
166668,166648,166647,-38.5121,-3.75602
166668,166647,75975,-38.5121,-3.75591
166668,75975,72459,-38.5112,-3.75584
166668,72459,25281,-38.5105,-3.75577
166668,25281,48165,-38.5106,-3.75506
166668,48165,38365,-38.5106,-3.75463
166668,38365,83836,-38.5102,-3.75458
166668,83836,67245,-38.5097,-3.75453
166668,67245,44525,-38.5091,-3.75448
166668,44525,138779,-38.5085,-3.75444
166668,138779,31862,-38.5085,-3.75443
166668,31862,80297,-38.5083,-3.75387
166668,80297,47836,-38.5082,-3.75333
166668,47836,23199,-38.5078,-3.75205
166668,23199,24761,-38.5077,-3.75197
166668,24761,62064,-38.5071,-3.75191
166668,62064,111137,-38.5066,-3.75185
166668,111137,101094,-38.5055,-3.75173
166668,101094,70244,-38.5044,-3.75159
166668,70244,48273,-38.5033,-3.75147
166668,48273,24798,-38.5033,-3.75146
166668,166650,166649,-38.5115,-3.72229
166668,166649,166671,-38.5112,-3.72142
166668,166671,22786,-38.511,-3.72091
166668,22786,24679,-38.5105,-3.72109
166668,24679,24673,-38.5095,-3.72156
166668,24673,44608,-38.5093,-3.72165
166668,44608,24770,-38.5085,-3.72206
166668,24770,37461,-38.508,-3.72231
166668,37461,21409,-38.5074,-3.72257
166668,21409,21410,-38.507,-3.72279
166668,21410,21411,-38.5068,-3.72289
166668,21411,141247,-38.5064,-3.72307
166668,141247,149076,-38.5057,-3.72337
166668,149076,28118,-38.5054,-3.72354
166668,28118,28119,-38.5053,-3.72357
166668,28119,7088,-38.5044,-3.72403
166668,7088,102812,-38.504,-3.72421
166668,102812,56515,-38.5034,-3.7245
166668,56515,56517,-38.5033,-3.72451
166668,56517,156746,-38.5033,-3.72452
166668,156746,150783,-38.5033,-3.72453
166668,150783,150782,-38.5026,-3.72484
166668,150782,78156,-38.5023,-3.72497
166668,78156,78153,-38.5017,-3.72525
166668,78153,54136,-38.5013,-3.72537
166668,54136,43556,-38.5003,-3.72569
166668,43556,43555,-38.4994,-3.72599
166668,43555,8320,-38.4984,-3.72631
166668,8320,8319,-38.4974,-3.7266
166668,8319,29109,-38.4974,-3.72661
166668,29109,69449,-38.4964,-3.72694
166668,69449,5544,-38.4955,-3.72723
166668,5544,5541,-38.4954,-3.72726
166668,5541,5540,-38.4954,-3.72737
166668,5540,7134,-38.4955,-3.72749
166668,7134,7140,-38.4958,-3.72835
166668,7140,24769,-38.496,-3.72922
166668,24769,44576,-38.4961,-3.72932
166668,44576,26664,-38.4964,-3.7303
166668,26664,26663,-38.4967,-3.73126
166668,26663,25943,-38.497,-3.73225
166668,25943,87815,-38.4972,-3.73274
166668,87815,93452,-38.4972,-3.73286
166668,93452,117014,-38.497,-3.73322
166668,117014,31989,-38.497,-3.73333
166668,31989,31987,-38.497,-3.7334
166668,31987,130830,-38.4973,-3.73366
166668,130830,70184,-38.4975,-3.73367
166668,70184,45249,-38.4975,-3.73373
166668,45249,45248,-38.4976,-3.73423
166668,45248,24661,-38.498,-3.73523
166668,24661,14877,-38.4983,-3.7362
166668,14877,2348,-38.4983,-3.73625
166668,2348,44985,-38.4986,-3.73723
166668,44985,6498,-38.4989,-3.73822
166668,6498,26612,-38.4992,-3.73903
166668,26612,43666,-38.4993,-3.73926
166668,43666,43190,-38.4996,-3.74012
166668,43190,43189,-38.4996,-3.74019
166668,43189,23859,-38.4999,-3.7412
166668,23859,11819,-38.5002,-3.74214
166668,11819,1315,-38.5003,-3.74211
166668,166652,166651,-38.4936,-3.72811
166668,166651,26578,-38.4939,-3.72896
166668,26578,20534,-38.4948,-3.72866
166668,20534,47994,-38.4954,-3.72849
166668,47994,7140,-38.4958,-3.72835
166668,166654,166653,-38.495,-3.73073
166668,166653,44413,-38.4954,-3.73059
166668,44413,26664,-38.4964,-3.7303
166668,166656,166655,-38.5283,-3.74596
166668,166655,104184,-38.5284,-3.74557
166668,104184,44211,-38.5284,-3.7455
166668,44211,2373,-38.5285,-3.74436
166668,2373,69226,-38.5285,-3.74422
166668,69226,77474,-38.5281,-3.74312
166668,77474,12188,-38.5277,-3.74308
166668,12188,56545,-38.5268,-3.74297
166668,56545,56546,-38.5259,-3.74286
166668,56546,25050,-38.526,-3.74247
166668,25050,21576,-38.526,-3.74231
166668,21576,21583,-38.526,-3.74166
166668,21583,107134,-38.526,-3.74157
166668,107134,75366,-38.5258,-3.7413
166668,75366,25063,-38.5254,-3.74096
166668,25063,22801,-38.5253,-3.74085
166668,22801,22813,-38.525,-3.74026
166668,22813,43622,-38.5249,-3.73979
166668,43622,43624,-38.5248,-3.7392
166668,43624,50074,-38.5247,-3.73915
166668,50074,50075,-38.5246,-3.73866
166668,50075,25059,-38.5245,-3.73868
166668,25059,72586,-38.5236,-3.73856
166668,72586,93494,-38.5233,-3.73849
166668,93494,80121,-38.5222,-3.73866
166668,80121,80120,-38.5217,-3.73878
166668,80120,4332,-38.5211,-3.73894
166668,4332,24643,-38.52,-3.73926
166668,24643,4804,-38.5199,-3.73893
166668,4804,4805,-38.5196,-3.73825
166668,4805,22967,-38.5194,-3.73834
166668,22967,56849,-38.5186,-3.73857
166668,56849,95551,-38.518,-3.73873
166668,95551,56753,-38.5175,-3.73889
166668,56753,54481,-38.517,-3.73907
166668,54481,22830,-38.5165,-3.73925
166668,22830,23901,-38.5154,-3.73956
166668,23901,1139,-38.5144,-3.73988
166668,1139,22959,-38.5137,-3.74008
166668,22959,22764,-38.5132,-3.74026
166668,22764,66637,-38.5124,-3.74049
166668,66637,3746,-38.5121,-3.7406
166668,3746,44615,-38.511,-3.74094
166668,44615,23067,-38.5101,-3.74121
166668,23067,23068,-38.5099,-3.74128
166668,23068,23075,-38.5093,-3.74147
166668,23075,29971,-38.5089,-3.74162
166668,29971,29969,-38.5088,-3.74164
166668,29969,990,-38.5078,-3.74194
166668,990,91474,-38.5073,-3.7421
166668,91474,67225,-38.5068,-3.74228
166668,67225,24758,-38.5063,-3.74244
166668,24758,24714,-38.5058,-3.74259
166668,24714,24713,-38.5048,-3.74291
166668,24713,24708,-38.5038,-3.74321
166668,24708,24709,-38.5029,-3.74352
166668,24709,57260,-38.5028,-3.74345
166668,57260,57046,-38.5025,-3.74246
166668,57046,44871,-38.5016,-3.74278
166668,166658,166657,-38.4996,-3.72499
166668,166657,98775,-38.5001,-3.72485
166668,98775,43556,-38.5003,-3.72569
166668,166660,166659,-38.5085,-3.74353
166668,166659,116828,-38.5093,-3.74329
166668,116828,773,-38.5094,-3.74328
166668,773,774,-38.5094,-3.74326
166668,774,44602,-38.5093,-3.74298
166668,44602,29970,-38.5092,-3.74249
166668,29970,29971,-38.5089,-3.74162
166668,166662,166661,-38.5169,-3.73388
166668,166661,56191,-38.5168,-3.73374
166668,56191,56190,-38.5168,-3.73368
166668,56190,98697,-38.5167,-3.73371
166668,98697,86416,-38.5165,-3.7338
166668,86416,24911,-38.5158,-3.73405
166668,24911,24835,-38.5161,-3.73523
166668,24835,772,-38.5164,-3.73607
166668,772,771,-38.5164,-3.73614
166668,771,75365,-38.5167,-3.73607
166668,75365,103327,-38.5168,-3.73648
166668,103327,52580,-38.517,-3.73704
166668,52580,52578,-38.517,-3.73722
166668,52578,52579,-38.5173,-3.73799
166668,52579,56753,-38.5175,-3.73889
166668,166664,166663,-38.4876,-3.73584
166668,166663,46323,-38.4875,-3.73584
166668,46323,26174,-38.487,-3.73583
166668,26174,27077,-38.4859,-3.73579
166668,27077,44983,-38.4857,-3.7358
166668,44983,102332,-38.4853,-3.73607
166668,102332,75387,-38.4852,-3.73613
166668,75387,29632,-38.4852,-3.73621
166668,29632,135042,-38.4857,-3.73701
166668,135042,28790,-38.4859,-3.73729
166668,28790,28787,-38.4864,-3.73817
166668,28787,150637,-38.4868,-3.73876
166668,150637,62256,-38.4871,-3.73926
166668,62256,55906,-38.4874,-3.73974
166668,55906,55905,-38.4874,-3.73979
166668,55905,80914,-38.4877,-3.74029
166668,80914,97604,-38.4877,-3.74047
166668,97604,56419,-38.4877,-3.74077
166668,56419,67945,-38.4878,-3.74093
166668,67945,109806,-38.4879,-3.74122
166668,109806,65406,-38.4884,-3.74204
166668,65406,65405,-38.4889,-3.74276
166668,65405,130840,-38.4891,-3.74312
166668,130840,45664,-38.4894,-3.74348
166668,45664,95884,-38.4894,-3.74354
166668,95884,48678,-38.4895,-3.74351
166668,48678,48677,-38.4896,-3.74347
166668,48677,48676,-38.4899,-3.74339
166668,48676,44876,-38.4901,-3.74331
166668,44876,44877,-38.4909,-3.74305
166668,44877,21422,-38.4918,-3.7427
166668,21422,45666,-38.4928,-3.7424
166668,45666,121551,-38.4938,-3.7421
166668,121551,29662,-38.4947,-3.74175
166668,29662,29661,-38.4948,-3.74172
166668,29661,47974,-38.4957,-3.74148
166668,47974,116834,-38.4964,-3.74124
166668,116834,24672,-38.4967,-3.74114
166668,24672,10947,-38.4977,-3.74084
166668,10947,10946,-38.4986,-3.74052
166668,10946,43189,-38.4996,-3.74019
166668,166666,166665,-38.5248,-3.74929
166668,166665,42386,-38.5249,-3.74878
166668,42386,52421,-38.5242,-3.74854
166668,52421,700,-38.5242,-3.74851
166668,700,2841,-38.5247,-3.74754
166668,2841,2840,-38.5248,-3.74738
166668,2840,127379,-38.5251,-3.74664
166668,127379,110899,-38.5253,-3.74623
166668,110899,110898,-38.5253,-3.74616
166668,110898,89012,-38.5254,-3.74583
166668,89012,89010,-38.5255,-3.74555
166668,89010,90855,-38.5257,-3.74425
166668,90855,42878,-38.5257,-3.74376
166668,42878,21686,-38.5258,-3.74363
166668,21686,21685,-38.5259,-3.74315
166668,21685,56546,-38.5259,-3.74286
166668,166670,166669,-38.5116,-3.7227
166668,166669,22785,-38.5115,-3.72251
166668,22785,22786,-38.511,-3.72091
166668,166672,166671,-38.5112,-3.72142
166668,166674,166673,-38.4765,-3.75125
166668,166673,100607,-38.4763,-3.75059
166668,100607,114367,-38.4763,-3.75048
166668,114367,53255,-38.476,-3.74969
166668,53255,69500,-38.4766,-3.7495
166668,69500,18864,-38.4763,-3.74868
166668,18864,61919,-38.4768,-3.74852
166668,61919,41212,-38.4764,-3.74719
166668,41212,41211,-38.4766,-3.74719
166668,41211,6140,-38.4784,-3.74707
166668,6140,6138,-38.4792,-3.74677
166668,6138,76178,-38.4796,-3.74664
166668,76178,80489,-38.4799,-3.74656
166668,80489,67377,-38.48,-3.74652
166668,67377,55791,-38.4805,-3.74638
166668,55791,26321,-38.4812,-3.74615
166668,26321,72978,-38.482,-3.74593
166668,72978,119065,-38.4827,-3.74568
166668,119065,143545,-38.4829,-3.74562
166668,143545,27109,-38.4836,-3.74539
166668,27109,132492,-38.4841,-3.74433
166668,132492,82016,-38.4852,-3.74407
166668,82016,118722,-38.4867,-3.74365
166668,118722,118718,-38.4873,-3.74387
166668,118718,120623,-38.488,-3.744
166668,120623,26154,-38.4881,-3.74396
166668,26154,88882,-38.489,-3.74368
166668,88882,95884,-38.4894,-3.74354
166668,166676,166675,-38.5182,-3.73424
166668,166675,10938,-38.5181,-3.73405
166668,10938,50113,-38.5192,-3.73372
166668,50113,28889,-38.5196,-3.73507
166668,28889,47693,-38.5187,-3.73536
166668,47693,10939,-38.5185,-3.73541
166668,10939,29768,-38.5176,-3.73567
166668,29768,17498,-38.5174,-3.73573
166668,17498,22934,-38.5166,-3.73599
166668,22934,75365,-38.5167,-3.73607
166668,166678,166677,-38.5001,-3.74327
166668,166677,25819,-38.4996,-3.74345
166668,25819,11818,-38.4993,-3.7425
166668,11818,11819,-38.5002,-3.74214
166668,166680,166679,-38.4855,-3.72569
166668,166679,49114,-38.4865,-3.72595
166668,49114,46233,-38.4866,-3.72597
166668,46233,25201,-38.4876,-3.72609
166668,25201,25200,-38.4881,-3.72621
166668,25200,27376,-38.4893,-3.72637
166668,27376,15746,-38.4898,-3.72646
166668,15746,15743,-38.4903,-3.72653
166668,15743,25168,-38.4913,-3.72668
166668,25168,26059,-38.4913,-3.7267
166668,26059,264,-38.4923,-3.72688
166668,264,23909,-38.4932,-3.72702
166668,23909,41270,-38.4944,-3.7272
166668,41270,126367,-38.4948,-3.72727
166668,126367,45192,-38.4954,-3.72736
166668,45192,5540,-38.4954,-3.72737
166668,166682,166681,-38.526,-3.74241
166668,166681,21576,-38.526,-3.74231
166668,166684,166683,-38.5057,-3.72815
166668,166683,44610,-38.5058,-3.72831
166668,44610,20516,-38.506,-3.729
166668,20516,110074,-38.5055,-3.72915
166668,110074,42626,-38.5055,-3.72918
166668,42626,48127,-38.5049,-3.72936
166668,48127,47845,-38.5049,-3.72938
166668,47845,15033,-38.5039,-3.72969
166668,15033,158699,-38.5033,-3.72988
166668,158699,44559,-38.5028,-3.73005
166668,44559,25660,-38.5018,-3.73036
166668,25660,25661,-38.5009,-3.73066
166668,25661,15101,-38.501,-3.73095
166668,15101,15102,-38.5013,-3.73191
166668,15102,24664,-38.5003,-3.73222
166668,24664,23866,-38.4993,-3.73256
166668,23866,23865,-38.4984,-3.73287
166668,23865,93511,-38.4978,-3.73303
166668,93511,107577,-38.4978,-3.73305
166668,107577,107566,-38.4973,-3.73283
166668,107566,93453,-38.4973,-3.73284
166668,93453,93452,-38.4972,-3.73286
166668,166686,166685,-38.5118,-3.75254
166668,166685,43761,-38.5123,-3.7526
166668,43761,52466,-38.5124,-3.75261
